year,origin,destin,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
2000,"""EL PASO, TX""","""ONTARIO, CA""",609,671,116,132,0.6511,6.508769,0,0,1,4.882802,42.36407,0.6511,4.75359
1997,"""EL PASO, TX""","""PHOENIX, AZ""",610,347,597,66,0.8504,5.849325,0,0,0,4.189655,34.2146,0.8504,6.391917
1998,"""EL PASO, TX""","""PHOENIX, AZ""",610,347,536,66,0.8789,5.849325,1,0,0,4.189655,34.2146,0.8789,6.284134
1999,"""EL PASO, TX""","""PHOENIX, AZ""",610,347,621,61,0.8549,5.849325,0,1,0,4.110874,34.2146,0.8549,6.431331
2000,"""EL PASO, TX""","""PHOENIX, AZ""",610,347,561,68,0.8143,5.849325,0,0,1,4.219508,34.2146,0.8143,6.329721
1997,"""EL PASO, TX""","""SAN ANTONIO, TX""",611,496,336,101,0.9152,6.206576,0,0,0,4.61512,38.52158,0.9152,5.817111
1998,"""EL PASO, TX""","""SAN ANTONIO, TX""",611,496,308,113,0.9277,6.206576,1,0,0,4.727388,38.52158,0.9277,5.7301
1999,"""EL PASO, TX""","""SAN ANTONIO, TX""",611,496,350,107,0.8887,6.206576,0,1,0,4.672829,38.52158,0.8887,5.857933
2000,"""EL PASO, TX""","""SAN ANTONIO, TX""",611,496,351,113,0.943,6.206576,0,0,1,4.727388,38.52158,0.943,5.860786
1997,"""EL PASO, TX""","""SAN DIEGO, CA""",612,636,194,110,0.8154,6.455199,0,0,0,4.70048,41.66959,0.8154,5.267858
1998,"""EL PASO, TX""","""SAN DIEGO, CA""",612,636,184,119,0.8698,6.455199,1,0,0,4.779123,41.66959,0.8698,5.214936
1999,"""EL PASO, TX""","""SAN DIEGO, CA""",612,636,193,126,0.8565,6.455199,0,1,0,4.836282,41.66959,0.8565,5.26269
2000,"""EL PASO, TX""","""SAN DIEGO, CA""",612,636,204,135,0.8108,6.455199,0,0,1,4.905275,41.66959,0.8108,5.31812
1997,"""EUGENE, OR""","""SAN FRANCISCO, CA""",613,451,282,118,0.9665,6.111467,0,0,0,4.770685,37.35003,0.9665,5.641907
1998,"""EUGENE, OR""","""SAN FRANCISCO, CA""",613,451,248,121,0.9733,6.111467,1,0,0,4.795791,37.35003,0.9733,5.513429
1999,"""EUGENE, OR""","""SAN FRANCISCO, CA""",613,451,265,125,0.9683999,6.111467,0,1,0,4.828314,37.35003,0.9683999,5.57973
2000,"""EUGENE, OR""","""SAN FRANCISCO, CA""",613,451,231,138,0.9732,6.111467,0,0,1,4.927254,37.35003,0.9732,5.442418
1997,"""FT. LAUDERDALE, FL""","""HARTFORD, CT""",614,1174,269,138,0.3821,7.068172,0,0,0,4.927254,49.95906,0.3821,5.594711
1998,"""FT. LAUDERDALE, FL""","""HARTFORD, CT""",614,1174,448,118,0.436,7.068172,1,0,0,4.770685,49.95906,0.436,6.104793
1999,"""FT. LAUDERDALE, FL""","""HARTFORD, CT""",614,1174,745,117,0.4793,7.068172,0,1,0,4.762174,49.95906,0.4793,6.613384
2000,"""FT. LAUDERDALE, FL""","""HARTFORD, CT""",614,1174,770,120,0.5054,7.068172,0,0,1,4.787492,49.95906,0.5054,6.64639
1997,"""FT. LAUDERDALE, FL""","""HOUSTON, TX""",615,965,369,169,0.6393,6.872128,0,0,0,5.129899,47.22614,0.6393,5.910797
1998,"""FT. LAUDERDALE, FL""","""HOUSTON, TX""",615,965,343,179,0.6393,6.872128,1,0,0,5.187386,47.22614,0.6393,5.83773
1999,"""FT. LAUDERDALE, FL""","""HOUSTON, TX""",615,965,430,168,0.6327,6.872128,0,1,0,5.123964,47.22614,0.6327,6.063785
2000,"""FT. LAUDERDALE, FL""","""HOUSTON, TX""",615,965,444,180,0.638,6.872128,0,0,1,5.192957,47.22614,0.638,6.095825
1997,"""FT. LAUDERDALE, FL""","""INDIANAPOLIS, IN""",616,1006,376,110,0.4288,6.913737,0,0,0,4.70048,47.79976,0.4288,5.929589
1998,"""FT. LAUDERDALE, FL""","""INDIANAPOLIS, IN""",616,1006,378,122,0.5053,6.913737,1,0,0,4.804021,47.79976,0.5053,5.934894
1999,"""FT. LAUDERDALE, FL""","""INDIANAPOLIS, IN""",616,1006,377,130,0.489,6.913737,0,1,0,4.867535,47.79976,0.489,5.932245
2000,"""FT. LAUDERDALE, FL""","""INDIANAPOLIS, IN""",616,1006,434,130,0.5197,6.913737,0,0,1,4.867535,47.79976,0.5197,6.073044
1997,"""FT. LAUDERDALE, FL""","""ISLIP/LONG ISLAND, NY""",617,1093,315,126,0.931,6.996682,0,0,0,4.836282,48.95356,0.931,5.752573
1998,"""FT. LAUDERDALE, FL""","""ISLIP/LONG ISLAND, NY""",617,1093,333,133,0.9234,6.996682,1,0,0,4.890349,48.95356,0.9234,5.808143
1999,"""FT. LAUDERDALE, FL""","""ISLIP/LONG ISLAND, NY""",617,1093,707,117,0.5875,6.996682,0,1,0,4.762174,48.95356,0.5875,6.561031
2000,"""FT. LAUDERDALE, FL""","""ISLIP/LONG ISLAND, NY""",617,1093,800,121,0.6504,6.996682,0,0,1,4.795791,48.95356,0.6504,6.684612
1997,"""FT. LAUDERDALE, FL""","""JACKSONVILLE, FL""",618,318,557,58,0.984,5.762052,0,0,0,4.060443,33.20124,0.984,6.322565
1998,"""FT. LAUDERDALE, FL""","""JACKSONVILLE, FL""",618,318,675,62,0.9878,5.762052,1,0,0,4.127134,33.20124,0.9878,6.514713
1999,"""FT. LAUDERDALE, FL""","""JACKSONVILLE, FL""",618,318,707,64,0.9925,5.762052,0,1,0,4.158883,33.20124,0.9925,6.561031
2000,"""FT. LAUDERDALE, FL""","""JACKSONVILLE, FL""",618,318,847,67,0.9941,5.762052,0,0,1,4.204693,33.20124,0.9941,6.741701
1997,"""FT. LAUDERDALE, FL""","""KANSAS CITY, MO""",619,1244,177,136,0.3278,7.126087,0,0,0,4.912655,50.78112,0.3278,5.17615
1998,"""FT. LAUDERDALE, FL""","""KANSAS CITY, MO""",619,1244,204,145,0.412,7.126087,1,0,0,4.976734,50.78112,0.412,5.31812
1999,"""FT. LAUDERDALE, FL""","""KANSAS CITY, MO""",619,1244,184,159,0.328,7.126087,0,1,0,5.068904,50.78112,0.328,5.214936
2000,"""FT. LAUDERDALE, FL""","""KANSAS CITY, MO""",619,1244,206,165,0.2644,7.126087,0,0,1,5.105946,50.78112,0.2644,5.327876
1997,"""FT. LAUDERDALE, FL""","""LAS VEGAS, NV""",620,2175,331,164,0.4844,7.684784,0,0,0,5.099866,59.0559,0.4844,5.802118
1998,"""FT. LAUDERDALE, FL""","""LAS VEGAS, NV""",620,2175,360,181,0.4861,7.684784,1,0,0,5.198497,59.0559,0.4861,5.886104
1999,"""FT. LAUDERDALE, FL""","""LAS VEGAS, NV""",620,2175,610,167,0.4602,7.684784,0,1,0,5.117994,59.0559,0.4602,6.413459
2000,"""FT. LAUDERDALE, FL""","""LAS VEGAS, NV""",620,2175,483,174,0.4901,7.684784,0,0,1,5.159055,59.0559,0.4901,6.180017
1997,"""FT. LAUDERDALE, FL""","""LOS ANGELES, CA""",621,2343,629,213,0.3883,7.759187,0,0,0,5.361292,60.20499,0.3883,6.444131
1998,"""FT. LAUDERDALE, FL""","""LOS ANGELES, CA""",621,2343,601,215,0.3152,7.759187,1,0,0,5.370638,60.20499,0.3152,6.398595
1999,"""FT. LAUDERDALE, FL""","""LOS ANGELES, CA""",621,2343,710,208,0.2682,7.759187,0,1,0,5.337538,60.20499,0.2682,6.565265
2000,"""FT. LAUDERDALE, FL""","""LOS ANGELES, CA""",621,2343,670,222,0.3299,7.759187,0,0,1,5.402678,60.20499,0.3299,6.507277
1997,"""FT. LAUDERDALE, FL""","""LOUISVILLE, KY""",622,897,134,128,0.5984,6.799056,0,0,0,4.85203,46.22716,0.5984,4.89784
1998,"""FT. LAUDERDALE, FL""","""LOUISVILLE, KY""",622,897,150,144,0.484,6.799056,1,0,0,4.969813,46.22716,0.484,5.010635
1999,"""FT. LAUDERDALE, FL""","""LOUISVILLE, KY""",622,897,172,144,0.5502,6.799056,0,1,0,4.969813,46.22716,0.5502,5.147494
2000,"""FT. LAUDERDALE, FL""","""LOUISVILLE, KY""",622,897,157,141,0.4768,6.799056,0,0,1,4.94876,46.22716,0.4768,5.056246
1997,"""FT. LAUDERDALE, FL""","""MILWAUKEE, WI""",623,1246,160,141,0.2668,7.127694,0,0,0,4.94876,50.80402,0.2668,5.075174
1998,"""FT. LAUDERDALE, FL""","""MILWAUKEE, WI""",623,1246,152,140,0.297,7.127694,1,0,0,4.941642,50.80402,0.297,5.02388
1999,"""FT. LAUDERDALE, FL""","""MILWAUKEE, WI""",623,1246,159,148,0.365,7.127694,0,1,0,4.997212,50.80402,0.365,5.068904
2000,"""FT. LAUDERDALE, FL""","""MILWAUKEE, WI""",623,1246,192,153,0.2531,7.127694,0,0,1,5.030438,50.80402,0.2531,5.257495
1997,"""FT. LAUDERDALE, FL""","""MINNEAPOLIS, MN""",624,1490,131,250,0.353,7.306531,0,0,0,5.521461,53.3854,0.353,4.875197
1998,"""FT. LAUDERDALE, FL""","""MINNEAPOLIS, MN""",624,1490,163,242,0.3707,7.306531,1,0,0,5.488938,53.3854,0.3707,5.09375
1999,"""FT. LAUDERDALE, FL""","""MINNEAPOLIS, MN""",624,1490,167,245,0.3937,7.306531,0,1,0,5.501258,53.3854,0.3937,5.117994
2000,"""FT. LAUDERDALE, FL""","""MINNEAPOLIS, MN""",624,1490,266,219,0.5157,7.306531,0,0,1,5.389072,53.3854,0.5157,5.583496
1997,"""FT. LAUDERDALE, FL""","""NASHVILLE, TN""",625,793,297,120,0.7164,6.675823,0,0,0,4.787492,44.56662,0.7164,5.693732
1998,"""FT. LAUDERDALE, FL""","""NASHVILLE, TN""",625,793,326,129,0.7193,6.675823,1,0,0,4.859812,44.56662,0.7193,5.786897
1999,"""FT. LAUDERDALE, FL""","""NASHVILLE, TN""",625,793,388,126,0.7881,6.675823,0,1,0,4.836282,44.56662,0.7881,5.961005
2000,"""FT. LAUDERDALE, FL""","""NASHVILLE, TN""",625,793,395,141,0.7746,6.675823,0,0,1,4.94876,44.56662,0.7746,5.978886
1997,"""FT. LAUDERDALE, FL""","""NEW ORLEANS, LA""",626,673,237,133,0.7244,6.511745,0,0,0,4.890349,42.40283,0.7244,5.46806
1998,"""FT. LAUDERDALE, FL""","""NEW ORLEANS, LA""",626,673,262,140,0.7358,6.511745,1,0,0,4.941642,42.40283,0.7358,5.568345
1999,"""FT. LAUDERDALE, FL""","""NEW ORLEANS, LA""",626,673,296,140,0.8235,6.511745,0,1,0,4.941642,42.40283,0.8235,5.69036
2000,"""FT. LAUDERDALE, FL""","""NEW ORLEANS, LA""",626,673,372,142,0.7248001,6.511745,0,0,1,4.955827,42.40283,0.7248001,5.918894
1997,"""FT. LAUDERDALE, FL""","""NEW YORK, NY""",627,1073,4163,155,0.345,6.978214,0,0,0,5.043425,48.69547,0.345,8.333991
1998,"""FT. LAUDERDALE, FL""","""NEW YORK, NY""",627,1073,5206,142,0.3173,6.978214,1,0,0,4.955827,48.69547,0.3173,8.557567
1999,"""FT. LAUDERDALE, FL""","""NEW YORK, NY""",627,1073,6561,133,0.3191,6.978214,0,1,0,4.890349,48.69547,0.3191,8.788898
2000,"""FT. LAUDERDALE, FL""","""NEW YORK, NY""",627,1073,8497,128,0.2742,6.978214,0,0,1,4.85203,48.69547,0.2742,9.047468
1997,"""FT. LAUDERDALE, FL""","""NEWBURGH, NY""",628,1122,91,137,0.5762,7.022868,0,0,0,4.919981,49.32068,0.5762,4.510859
1998,"""FT. LAUDERDALE, FL""","""NEWBURGH, NY""",628,1122,86,139,0.7233,7.022868,1,0,0,4.934474,49.32068,0.7233,4.454347
1999,"""FT. LAUDERDALE, FL""","""NEWBURGH, NY""",628,1122,64,143,0.7211,7.022868,0,1,0,4.962845,49.32068,0.7211,4.158883
2000,"""FT. LAUDERDALE, FL""","""NEWBURGH, NY""",628,1122,55,147,0.7922,7.022868,0,0,1,4.990433,49.32068,0.7922,4.007333
1997,"""FT. LAUDERDALE, FL""","""ORLANDO, FL""",629,178,847,57,0.7994,5.181784,0,0,0,4.043051,26.85088,0.7994,6.741701
1998,"""FT. LAUDERDALE, FL""","""ORLANDO, FL""",629,178,807,62,0.8084,5.181784,1,0,0,4.127134,26.85088,0.8084,6.693324
1999,"""FT. LAUDERDALE, FL""","""ORLANDO, FL""",629,178,777,64,0.8258,5.181784,0,1,0,4.158883,26.85088,0.8258,6.65544
2000,"""FT. LAUDERDALE, FL""","""ORLANDO, FL""",629,178,831,73,0.8071,5.181784,0,0,1,4.29046,26.85088,0.8071,6.72263
1997,"""FT. LAUDERDALE, FL""","""PHILADELPHIA, PA""",630,992,887,153,0.7811,6.899723,0,0,0,5.030438,47.60618,0.7811,6.787845
1998,"""FT. LAUDERDALE, FL""","""PHILADELPHIA, PA""",630,992,775,163,0.7539,6.899723,1,0,0,5.09375,47.60618,0.7539,6.652863
1999,"""FT. LAUDERDALE, FL""","""PHILADELPHIA, PA""",630,992,816,168,0.7326,6.899723,0,1,0,5.123964,47.60618,0.7326,6.704414
2000,"""FT. LAUDERDALE, FL""","""PHILADELPHIA, PA""",630,992,1311,131,0.7543,6.899723,0,0,1,4.875197,47.60618,0.7543,7.178545
1997,"""FT. LAUDERDALE, FL""","""PHOENIX, AZ""",631,1975,217,219,0.3459,7.588324,0,0,0,5.389072,57.58266,0.3459,5.379897
1998,"""FT. LAUDERDALE, FL""","""PHOENIX, AZ""",631,1975,224,206,0.3612,7.588324,1,0,0,5.327876,57.58266,0.3612,5.411646
1999,"""FT. LAUDERDALE, FL""","""PHOENIX, AZ""",631,1975,315,188,0.2975,7.588324,0,1,0,5.236442,57.58266,0.2975,5.752573
2000,"""FT. LAUDERDALE, FL""","""PHOENIX, AZ""",631,1975,324,210,0.2966,7.588324,0,0,1,5.347107,57.58266,0.2966,5.780744
1997,"""FT. LAUDERDALE, FL""","""PITTSBURGH, PA""",632,994,325,157,0.7751999,6.901737,0,0,0,5.056246,47.63398,0.7751999,5.783825
1998,"""FT. LAUDERDALE, FL""","""PITTSBURGH, PA""",632,994,347,162,0.7915,6.901737,1,0,0,5.087596,47.63398,0.7915,5.849325
1999,"""FT. LAUDERDALE, FL""","""PITTSBURGH, PA""",632,994,289,168,0.7412,6.901737,0,1,0,5.123964,47.63398,0.7412,5.666427
2000,"""FT. LAUDERDALE, FL""","""PITTSBURGH, PA""",632,994,395,157,0.8414,6.901737,0,0,1,5.056246,47.63398,0.8414,5.978886
1997,"""FT. LAUDERDALE, FL""","""PROVIDENCE, RI""",633,1189,357,123,0.3709,7.080868,0,0,0,4.812184,50.13869,0.3709,5.877736
1998,"""FT. LAUDERDALE, FL""","""PROVIDENCE, RI""",633,1189,358,132,0.4083,7.080868,1,0,0,4.882802,50.13869,0.4083,5.880533
1999,"""FT. LAUDERDALE, FL""","""PROVIDENCE, RI""",633,1189,346,130,0.4558,7.080868,0,1,0,4.867535,50.13869,0.4558,5.846439
2000,"""FT. LAUDERDALE, FL""","""PROVIDENCE, RI""",633,1189,395,132,0.4624,7.080868,0,0,1,4.882802,50.13869,0.4624,5.978886
1997,"""FT. LAUDERDALE, FL""","""RALEIGH/DURHAM, NC""",634,680,259,143,0.6906,6.522093,0,0,0,4.962845,42.53769,0.6906,5.556828
1998,"""FT. LAUDERDALE, FL""","""RALEIGH/DURHAM, NC""",634,680,289,139,0.7212,6.522093,1,0,0,4.934474,42.53769,0.7212,5.666427
1999,"""FT. LAUDERDALE, FL""","""RALEIGH/DURHAM, NC""",634,680,429,117,0.5895,6.522093,0,1,0,4.762174,42.53769,0.5895,6.061457
2000,"""FT. LAUDERDALE, FL""","""RALEIGH/DURHAM, NC""",634,680,492,122,0.6486,6.522093,0,0,1,4.804021,42.53769,0.6486,6.198479
1997,"""FT. LAUDERDALE, FL""","""SAN FRANCISCO, CA""",635,2587,212,276,0.3701,7.858254,0,0,0,5.620401,61.75216,0.3701,5.356586
1998,"""FT. LAUDERDALE, FL""","""SAN FRANCISCO, CA""",635,2587,248,261,0.319,7.858254,1,0,0,5.56452,61.75216,0.319,5.513429
1999,"""FT. LAUDERDALE, FL""","""SAN FRANCISCO, CA""",635,2587,312,236,0.343,7.858254,0,1,0,5.463832,61.75216,0.343,5.743003
2000,"""FT. LAUDERDALE, FL""","""SAN FRANCISCO, CA""",635,2587,294,248,0.3818,7.858254,0,0,1,5.513429,61.75216,0.3818,5.68358
1997,"""FT. LAUDERDALE, FL""","""ST. LOUIS, MO""",636,1057,262,180,0.4758,6.96319,0,0,0,5.192957,48.48602,0.4758,5.568345
1998,"""FT. LAUDERDALE, FL""","""ST. LOUIS, MO""",636,1057,305,185,0.6352,6.96319,1,0,0,5.220356,48.48602,0.6352,5.720312
1999,"""FT. LAUDERDALE, FL""","""ST. LOUIS, MO""",636,1057,348,176,0.6042,6.96319,0,1,0,5.170484,48.48602,0.6042,5.852202
2000,"""FT. LAUDERDALE, FL""","""ST. LOUIS, MO""",636,1057,358,199,0.5006,6.96319,0,0,1,5.293305,48.48602,0.5006,5.880533
1997,"""FT. LAUDERDALE, FL""","""TAMPA, FL""",637,197,1255,57,0.8562,5.283204,0,0,0,4.043051,27.91224,0.8562,7.134891
1998,"""FT. LAUDERDALE, FL""","""TAMPA, FL""",637,197,1323,62,0.9252,5.283204,1,0,0,4.127134,27.91224,0.9252,7.187657
1999,"""FT. LAUDERDALE, FL""","""TAMPA, FL""",637,197,1326,64,0.9232,5.283204,0,1,0,4.158883,27.91224,0.9232,7.189922
2000,"""FT. LAUDERDALE, FL""","""TAMPA, FL""",637,197,1370,68,0.9343,5.283204,0,0,1,4.219508,27.91224,0.9343,7.222566
1997,"""FT. LAUDERDALE, FL""","""WASHINGTON, DC""",638,900,673,146,0.6537001,6.802395,0,0,0,4.983607,46.27258,0.6537001,6.511745
1998,"""FT. LAUDERDALE, FL""","""WASHINGTON, DC""",638,900,851,124,0.427,6.802395,1,0,0,4.820282,46.27258,0.427,6.746412
1999,"""FT. LAUDERDALE, FL""","""WASHINGTON, DC""",638,900,905,125,0.4653,6.802395,0,1,0,4.828314,46.27258,0.4653,6.807935
2000,"""FT. LAUDERDALE, FL""","""WASHINGTON, DC""",638,900,1188,125,0.4893,6.802395,0,0,1,4.828314,46.27258,0.4893,7.080027
1997,"""FT. MYERS, FL""","""HARTFORD, CT""",639,1181,223,143,0.5467,7.074117,0,0,0,4.962845,50.04313,0.5467,5.407172
1998,"""FT. MYERS, FL""","""HARTFORD, CT""",639,1181,265,121,0.4203,7.074117,1,0,0,4.795791,50.04313,0.4203,5.57973
1999,"""FT. MYERS, FL""","""HARTFORD, CT""",639,1181,232,124,0.521,7.074117,0,1,0,4.820282,50.04313,0.521,5.446737
2000,"""FT. MYERS, FL""","""HARTFORD, CT""",639,1181,232,137,0.4427,7.074117,0,0,1,4.919981,50.04313,0.4427,5.446737
1997,"""FT. MYERS, FL""","""INDIANAPOLIS, IN""",640,946,480,129,0.8029,6.852242,0,0,0,4.859812,46.95323,0.8029,6.173786
1998,"""FT. MYERS, FL""","""INDIANAPOLIS, IN""",640,946,473,128,0.8263,6.852242,1,0,0,4.85203,46.95323,0.8263,6.159095
1999,"""FT. MYERS, FL""","""INDIANAPOLIS, IN""",640,946,458,136,0.8007,6.852242,0,1,0,4.912655,46.95323,0.8007,6.126869
2000,"""FT. MYERS, FL""","""INDIANAPOLIS, IN""",640,946,465,140,0.7507,6.852242,0,0,1,4.941642,46.95323,0.7507,6.142037
1997,"""FT. MYERS, FL""","""KANSAS CITY, MO""",641,1158,109,141,0.481,7.05445,0,0,0,4.94876,49.76526,0.481,4.691348
1998,"""FT. MYERS, FL""","""KANSAS CITY, MO""",641,1158,114,142,0.4777,7.05445,1,0,0,4.955827,49.76526,0.4777,4.736198
1999,"""FT. MYERS, FL""","""KANSAS CITY, MO""",641,1158,112,155,0.486,7.05445,0,1,0,5.043425,49.76526,0.486,4.718499
2000,"""FT. MYERS, FL""","""KANSAS CITY, MO""",641,1158,114,164,0.3935,7.05445,0,0,1,5.099866,49.76526,0.3935,4.736198
1997,"""FT. MYERS, FL""","""MILWAUKEE, WI""",642,1185,305,130,0.5157,7.077498,0,0,0,4.867535,50.09098,0.5157,5.720312
1998,"""FT. MYERS, FL""","""MILWAUKEE, WI""",642,1185,256,133,0.2836,7.077498,1,0,0,4.890349,50.09098,0.2836,5.545177
1999,"""FT. MYERS, FL""","""MILWAUKEE, WI""",642,1185,253,144,0.3152,7.077498,0,1,0,4.969813,50.09098,0.3152,5.53339
2000,"""FT. MYERS, FL""","""MILWAUKEE, WI""",642,1185,243,152,0.2713,7.077498,0,0,1,5.02388,50.09098,0.2713,5.493062
1997,"""FT. MYERS, FL""","""MINNEAPOLIS, MN""",643,1417,256,217,0.7362,7.256297,0,0,0,5.379897,52.65385,0.7362,5.545177
1998,"""FT. MYERS, FL""","""MINNEAPOLIS, MN""",643,1417,289,191,0.6463,7.256297,1,0,0,5.252274,52.65385,0.6463,5.666427
1999,"""FT. MYERS, FL""","""MINNEAPOLIS, MN""",643,1417,313,191,0.5495,7.256297,0,1,0,5.252274,52.65385,0.5495,5.746203
2000,"""FT. MYERS, FL""","""MINNEAPOLIS, MN""",643,1417,400,180,0.5884,7.256297,0,0,1,5.192957,52.65385,0.5884,5.991465
1997,"""FT. MYERS, FL""","""NEW YORK, NY""",644,1068,1026,176,0.4704,6.973543,0,0,0,5.170484,48.6303,0.4704,6.933423
1998,"""FT. MYERS, FL""","""NEW YORK, NY""",644,1068,999,170,0.4831,6.973543,1,0,0,5.135798,48.6303,0.4831,6.906755
1999,"""FT. MYERS, FL""","""NEW YORK, NY""",644,1068,1051,166,0.508,6.973543,0,1,0,5.111988,48.6303,0.508,6.957498
2000,"""FT. MYERS, FL""","""NEW YORK, NY""",644,1068,1381,148,0.3401,6.973543,0,0,1,4.997212,48.6303,0.3401,7.230563
1997,"""FT. MYERS, FL""","""PHILADELPHIA, PA""",645,992,356,155,0.7851999,6.899723,0,0,0,5.043425,47.60618,0.7851999,5.874931
1998,"""FT. MYERS, FL""","""PHILADELPHIA, PA""",645,992,333,158,0.8026,6.899723,1,0,0,5.062595,47.60618,0.8026,5.808143
1999,"""FT. MYERS, FL""","""PHILADELPHIA, PA""",645,992,338,174,0.7467,6.899723,0,1,0,5.159055,47.60618,0.7467,5.823046
2000,"""FT. MYERS, FL""","""PHILADELPHIA, PA""",645,992,423,151,0.8433,6.899723,0,0,1,5.01728,47.60618,0.8433,6.047372
1997,"""FT. MYERS, FL""","""PITTSBURGH, PA""",646,967,191,151,0.7967,6.874198,0,0,0,5.01728,47.2546,0.7967,5.252274
1998,"""FT. MYERS, FL""","""PITTSBURGH, PA""",646,967,200,154,0.8369,6.874198,1,0,0,5.036952,47.2546,0.8369,5.298317
1999,"""FT. MYERS, FL""","""PITTSBURGH, PA""",646,967,205,158,0.7878,6.874198,0,1,0,5.062595,47.2546,0.7878,5.32301
2000,"""FT. MYERS, FL""","""PITTSBURGH, PA""",646,967,270,146,0.8292,6.874198,0,0,1,4.983607,47.2546,0.8292,5.598422
1997,"""FT. MYERS, FL""","""PROVIDENCE, RI""",647,1203,140,130,0.4911,7.092574,0,0,0,4.867535,50.3046,0.4911,4.941642
1998,"""FT. MYERS, FL""","""PROVIDENCE, RI""",647,1203,130,137,0.5905,7.092574,1,0,0,4.919981,50.3046,0.5905,4.867535
1999,"""FT. MYERS, FL""","""PROVIDENCE, RI""",647,1203,124,148,0.4367,7.092574,0,1,0,4.997212,50.3046,0.4367,4.820282
2000,"""FT. MYERS, FL""","""PROVIDENCE, RI""",647,1203,152,148,0.5765,7.092574,0,0,1,4.997212,50.3046,0.5765,5.02388
1997,"""FT. MYERS, FL""","""ST. LOUIS, MO""",648,980,145,185,0.8765,6.887553,0,0,0,5.220356,47.43838,0.8765,4.976734
1998,"""FT. MYERS, FL""","""ST. LOUIS, MO""",648,980,172,178,0.8953,6.887553,1,0,0,5.181784,47.43838,0.8953,5.147494
1999,"""FT. MYERS, FL""","""ST. LOUIS, MO""",648,980,179,188,0.8599,6.887553,0,1,0,5.236442,47.43838,0.8599,5.187386
2000,"""FT. MYERS, FL""","""ST. LOUIS, MO""",648,980,167,182,0.844,6.887553,0,0,1,5.204007,47.43838,0.844,5.117994
1997,"""FT. MYERS, FL""","""WASHINGTON, DC""",649,893,235,155,0.5315,6.794587,0,0,0,5.043425,46.16641,0.5315,5.459586
1998,"""FT. MYERS, FL""","""WASHINGTON, DC""",649,893,208,144,0.5238,6.794587,1,0,0,4.969813,46.16641,0.5238,5.337538
1999,"""FT. MYERS, FL""","""WASHINGTON, DC""",649,893,228,149,0.3464,6.794587,0,1,0,5.003946,46.16641,0.3464,5.429346
2000,"""FT. MYERS, FL""","""WASHINGTON, DC""",649,893,240,154,0.4582,6.794587,0,0,1,5.036952,46.16641,0.4582,5.480639
1997,"""GRAND RAPIDS, MI""","""LAS VEGAS, NV""",650,1645,139,173,0.6763,7.405496,0,0,0,5.153292,54.84137,0.6763,4.934474
1998,"""GRAND RAPIDS, MI""","""LAS VEGAS, NV""",650,1645,165,167,0.4721,7.405496,1,0,0,5.117994,54.84137,0.4721,5.105946
1999,"""GRAND RAPIDS, MI""","""LAS VEGAS, NV""",650,1645,154,175,0.6066,7.405496,0,1,0,5.164786,54.84137,0.6066,5.036952
2000,"""GRAND RAPIDS, MI""","""LAS VEGAS, NV""",650,1645,156,176,0.7058,7.405496,0,0,1,5.170484,54.84137,0.7058,5.049856
1997,"""GRAND RAPIDS, MI""","""NEW YORK, NY""",651,613,197,233,0.4735,6.418365,0,0,0,5.451038,41.19541,0.4735,5.283204
1998,"""GRAND RAPIDS, MI""","""NEW YORK, NY""",651,613,213,203,0.3994,6.418365,1,0,0,5.313206,41.19541,0.3994,5.361292
1999,"""GRAND RAPIDS, MI""","""NEW YORK, NY""",651,613,245,181,0.3143,6.418365,0,1,0,5.198497,41.19541,0.3143,5.501258
2000,"""GRAND RAPIDS, MI""","""NEW YORK, NY""",651,613,235,196,0.3435,6.418365,0,0,1,5.278115,41.19541,0.3435,5.459586
1997,"""GRAND RAPIDS, MI""","""ORLANDO, FL""",652,1024,221,130,0.5266,6.931472,0,0,0,4.867535,48.0453,0.5266,5.398163
1998,"""GRAND RAPIDS, MI""","""ORLANDO, FL""",652,1024,178,153,0.3236,6.931472,1,0,0,5.030438,48.0453,0.3236,5.181784
1999,"""GRAND RAPIDS, MI""","""ORLANDO, FL""",652,1024,198,154,0.5197,6.931472,0,1,0,5.036952,48.0453,0.5197,5.288267
2000,"""GRAND RAPIDS, MI""","""ORLANDO, FL""",652,1024,233,157,0.4486,6.931472,0,0,1,5.056246,48.0453,0.4486,5.451038
1997,"""GREENSBORO, NC""","""HOUSTON, TX""",653,987,127,192,0.6615,6.89467,0,0,0,5.257495,47.53648,0.6615,4.844187
1998,"""GREENSBORO, NC""","""HOUSTON, TX""",653,987,155,153,0.6255,6.89467,1,0,0,5.030438,47.53648,0.6255,5.043425
1999,"""GREENSBORO, NC""","""HOUSTON, TX""",653,987,139,186,0.5951,6.89467,0,1,0,5.225747,47.53648,0.5951,4.934474
2000,"""GREENSBORO, NC""","""HOUSTON, TX""",653,987,166,184,0.5559,6.89467,0,0,1,5.214936,47.53648,0.5559,5.111988
1997,"""GREENSBORO, NC""","""NEW YORK, NY""",654,460,764,202,0.5331,6.131227,0,0,0,5.308268,37.59194,0.5331,6.638568
1998,"""GREENSBORO, NC""","""NEW YORK, NY""",654,460,747,186,0.5303,6.131227,1,0,0,5.225747,37.59194,0.5303,6.616065
