state,year,urate,children,nonwhite,finc,earn,age,ed,work,unearn,dkids,dpost,dkidsdpost,onekid,twokid,onepost,twopost,dpost92,dkidpost92
45,1994,3.299999952,0,0,11616.21458,11616.21458,28,7,1,0,0,1,0,0,0,0,0,1,0
45,1994,3.299999952,7,0,7554.979757,433.1983806,36,11,1,7.121781377,1,1,1,0,1,0,1,1,1
45,1994,3.299999952,5,0,8447.368421,3248.987854,36,7,1,5.198380567,1,1,1,0,1,0,1,1,1
45,1994,3.299999952,0,0,0,0,28,7,0,0,0,1,0,0,0,0,0,1,0
45,1994,3.299999952,0,0,19805.82996,0,51,7,0,19.80582996,0,1,0,0,0,0,0,1,0
45,1994,3.299999952,1,0,24684.72672,24367.40891,34,9,1,0.317317814,1,1,1,1,0,1,0,1,1
45,1994,3.299999952,0,0,0,0,33,7,0,0,0,1,0,0,0,0,0,1,0
46,1994,2.900000095,0,1,15161.94332,15161.94332,20,11,1,0,0,1,0,0,0,0,0,1,0
46,1994,2.900000095,0,0,15712.10526,9963.562753,52,7,0,5.74854251,0,1,0,0,0,0,0,1,0
46,1994,2.900000095,0,0,2653.340081,2653.340081,23,11,1,0,0,1,0,0,0,0,0,1,0
46,1994,2.900000095,0,0,10468.23887,9149.149798,36,11,1,1.319089069,0,1,0,0,0,0,0,1,0
46,1994,2.900000095,0,0,34995.93117,18344.86842,42,0,0,16.65106275,0,1,0,0,0,0,0,1,0
46,1994,2.900000095,3,0,7458.593117,2422.661943,32,10,1,5.035931174,1,1,1,0,1,0,1,1,1
46,1994,2.900000095,0,0,20594.25101,18410.93117,45,11,1,2.183319838,0,1,0,0,0,0,0,1,0
46,1994,2.900000095,0,0,10180.16194,7580.97166,48,9,1,2.599190283,0,1,0,0,0,0,0,1,0
46,1994,2.900000095,0,0,47151.47773,46934.87854,50,9,1,0.21659919,0,1,0,0,0,0,0,1,0
46,1994,2.900000095,0,1,17522.87449,17522.87449,21,3,1,0,0,1,0,0,0,0,0,1,0
46,1994,2.900000095,0,0,14681.09312,14681.09312,23,11,1,0,0,1,0,0,0,0,0,1,0
46,1994,2.900000095,3,0,13515.78947,13515.78947,29,10,1,0,1,1,1,0,1,0,1,1,1
47,1994,5.300000191,1,0,23176.11336,20576.92308,33,11,1,2.599190283,1,1,1,1,0,1,0,1,1
47,1994,5.300000191,5,1,15114.2915,0,39,11,0,15.1142915,1,1,1,0,1,0,1,1,1
47,1994,5.300000191,3,1,5999.797571,541.4979757,22,11,1,5.458299595,1,1,1,0,1,0,1,1,1
47,1994,5.300000191,4,0,5848.178138,0,38,7,0,5.848178138,1,1,1,0,1,0,1,1,1
47,1994,5.300000191,1,0,31948.38057,30323.88664,40,10,1,1.624493927,1,1,1,1,0,1,0,1,1
47,1994,5.300000191,1,0,8663.967611,8663.967611,20,11,1,0,1,1,1,1,0,1,0,1,1
51,1994,4.900000095,0,0,15599.47368,6497.975709,52,7,1,9.101497976,0,1,0,0,0,0,0,1,0
51,1994,4.900000095,1,0,5459.382591,5160.475709,29,7,1,0.298906883,1,1,1,1,0,1,0,1,1
51,1994,4.900000095,0,1,1533.522267,1533.522267,48,7,1,0,0,1,0,0,0,0,0,1,0
51,1994,4.900000095,1,1,14176.417,14176.417,20,7,1,0,1,1,1,1,0,1,0,1,1
51,1994,4.900000095,0,1,0,0,47,10,0,0,0,1,0,0,0,0,0,1,0
51,1994,4.900000095,1,1,15920.04049,8122.469636,43,11,1,7.79757085,1,1,1,1,0,1,0,1,1
51,1994,4.900000095,0,1,3248.987854,3248.987854,44,10,1,0,0,1,0,0,0,0,0,1,0
51,1994,4.900000095,0,1,9746.963563,9746.963563,48,7,1,0,0,1,0,0,0,0,0,1,0
51,1994,4.900000095,1,0,5459.382591,5160.475709,33,11,0,0.298906883,1,1,1,1,0,1,0,1,1
52,1994,5.099999905,1,0,5631.578947,5631.578947,29,10,1,0,1,1,1,1,0,1,0,1,1
52,1994,5.099999905,0,1,31443.70445,31406.88259,48,11,1,0.036821862,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,0,1,5095.495951,5083.582996,21,11,1,0.011912955,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,1,1,12036.417,11263.1579,20,11,1,0.773259109,1,1,1,1,0,1,0,1,1
52,1994,5.099999905,4,1,15305.98178,5752.874494,36,10,0,9.553107287,1,1,1,0,1,0,1,1,1
52,1994,5.099999905,1,1,3794.817814,0,21,11,0,3.794817814,1,1,1,1,0,1,0,1,1
52,1994,5.099999905,2,1,47500.20243,44402.83401,29,10,1,3.097368421,1,1,1,0,1,0,1,1,1
52,1994,5.099999905,0,0,44402.83401,33572.87449,41,11,1,10.82995951,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,2,1,4275.668016,0,21,9,0,4.275668016,1,1,1,0,1,0,1,1,1
52,1994,5.099999905,0,1,7797.57085,7797.57085,44,11,1,0,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,0,1,40547.36842,40547.36842,32,0,1,0,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,0,0,2.165991903,0,34,11,0,0.002165992,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,2,1,11263.1579,11263.1579,31,10,1,0,1,1,1,0,1,0,1,1,1
52,1994,5.099999905,1,1,0,0,36,10,0,0,1,1,1,1,0,1,0,1,1
52,1994,5.099999905,3,0,7275.566802,0,33,7,0,7.275566802,1,1,1,0,1,0,1,1,1
52,1994,5.099999905,3,1,38289.32186,38289.32186,36,3,1,0,1,1,1,0,1,0,1,1,1
52,1994,5.099999905,0,1,46053.31984,41153.84615,25,10,0,4.899473684,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,2,1,14880.36437,12995.95142,52,10,1,1.884412956,1,1,1,0,1,0,1,1,1
52,1994,5.099999905,0,1,0,0,22,3,0,0,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,1,1,9545.526316,4981.781377,47,11,1,4.563744939,1,1,1,1,0,1,0,1,1
52,1994,5.099999905,0,1,40547.36842,40547.36842,30,0,1,0,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,0,1,22183.00607,5988.967611,39,10,1,16.19403846,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,1,1,3755.82996,0,31,7,0,3.75582996,1,1,1,1,0,1,0,1,1
52,1994,5.099999905,0,0,10829.95951,10829.95951,21,7,1,0,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,3,1,5263.360324,0,20,11,0,5.263360324,1,1,1,0,1,0,1,1,1
52,1994,5.099999905,0,1,32544.02834,32544.02834,26,11,1,0,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,0,1,10951.25506,8728.947368,43,11,1,2.222307692,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,0,0,42211.9332,42177.27733,42,11,1,0.03465587,0,1,0,0,0,0,0,1,0
52,1994,5.099999905,0,1,31731.78138,28157.89474,54,11,0,3.57388664,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,0,0,758.097166,758.097166,24,10,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,3,1,12237.85425,12237.85425,34,10,1,0,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,0,1,55232.79352,55232.79352,47,11,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,2,1,9032.186235,0,29,11,0,9.032186235,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,1,1,50077.73279,50034.41296,54,10,0,0.043319838,1,1,1,1,0,1,0,1,1
53,1994,8.199999809,1,1,0,0,28,11,0,0,1,1,1,1,0,1,0,1,1
53,1994,8.199999809,0,0,37935.18219,37904.8583,37,11,1,0.030323887,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,0,1,0,0,20,9,0,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,0,1,16678.13765,16678.13765,38,11,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,2,1,5588.259109,0,33,10,0,5.588259109,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,0,1,8915.222672,4522.591093,27,11,0,4.392631579,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,3,1,5458.299595,0,36,10,0,5.458299595,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,3,1,9911.578947,9911.578947,32,11,1,0,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,0,1,45000.64777,45000.64777,24,3,0,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,3,1,6666.923077,0,21,10,0,6.666923077,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,1,1,4288.663968,0,37,9,0,4.288663968,1,1,1,1,0,1,0,1,1
53,1994,8.199999809,2,1,6666.923077,0,23,10,0,6.666923077,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,1,1,5874.170041,0,48,9,0,5.874170041,1,1,1,1,0,1,0,1,1
53,1994,8.199999809,0,1,1299.595142,1299.595142,43,10,0,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,0,1,24908.90688,24908.90688,36,11,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,3,1,11263.1579,11263.1579,34,10,1,0,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,3,1,8102.975709,2956.578947,31,11,1,5.146396761,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,1,1,13234.21053,13234.21053,32,11,1,0,1,1,1,1,0,1,0,1,1
53,1994,8.199999809,1,1,4288.663968,0,24,10,0,4.288663968,1,1,1,1,0,1,0,1,1
53,1994,8.199999809,0,1,19493.92713,19493.92713,25,11,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,0,1,11912.95547,11912.95547,52,7,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,0,1,18427.17611,18410.93117,48,10,1,0.016244939,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,0,1,22408.26923,17231.54858,29,11,1,5.176720648,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,1,1,6887.854251,0,37,9,0,6.887854251,1,1,1,1,0,1,0,1,1
53,1994,8.199999809,1,1,154948.5628,127792.4393,28,11,1,27.15612348,1,1,1,1,0,1,0,1,1
53,1994,8.199999809,1,1,22771.07287,22771.07287,39,11,1,0,1,1,1,1,0,1,0,1,1
53,1994,8.199999809,3,1,9205.465587,0,21,10,0,9.205465587,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,0,1,9746.963563,9746.963563,26,9,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,0,1,8915.222672,4522.591093,53,10,1,4.392631579,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,4,1,15161.94332,15161.94332,23,11,1,0,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,0,1,21659.91903,21659.91903,38,11,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,1,1,7147.773279,0,23,11,0,7.147773279,1,1,1,1,0,1,0,1,1
53,1994,8.199999809,0,1,14078.94737,14078.94737,46,7,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,3,1,15161.94332,15161.94332,28,7,1,0,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,0,1,974.6963563,974.6963563,24,9,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,2,1,46968.45142,1949.392713,38,10,0,45.0190587,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,0,1,19727.85425,18410.93117,44,9,1,1.316923077,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,0,1,43093.4919,6541.295547,53,7,0,36.55219636,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,3,1,3703.846154,3703.846154,33,11,1,0,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,0,1,7580.97166,7580.97166,34,7,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,3,1,5952.145749,0,23,11,0,5.952145749,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,0,1,44694.15992,30323.88664,26,11,0,14.37027328,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,0,1,60751.74089,28612.75304,54,11,1,32.13898785,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,2,1,7407.692308,1949.392713,23,11,1,5.458299595,1,1,1,0,1,0,1,1,1
53,1994,8.199999809,0,1,13537.44939,13537.44939,47,11,1,0,0,1,0,0,0,0,0,1,0
53,1994,8.199999809,1,1,19493.92713,19493.92713,33,7,1,0,1,1,1,1,0,1,0,1,1
53,1994,8.199999809,0,1,29998.98785,29998.98785,53,11,1,0,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,0,0,3968.097166,0,53,9,0,3.968097166,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,2,0,4331.983806,0,37,11,0,4.331983806,1,1,1,0,1,0,1,1,1
54,1994,4.900000095,0,0,10168.24899,7147.773279,28,11,1,3.020475709,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,3,0,9746.963563,8447.368421,34,10,1,1.299595142,1,1,1,0,1,0,1,1,1
54,1994,4.900000095,2,0,5107.408907,0,40,7,0,5.107408907,1,1,1,0,1,0,1,1,1
54,1994,4.900000095,0,0,5956.477733,5956.477733,37,11,1,0,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,2,0,3755.82996,0,22,11,0,3.75582996,1,1,1,0,1,0,1,1,1
54,1994,4.900000095,0,0,19260,19260,43,7,1,0,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,0,1,35666.30567,23825.91093,33,11,0,11.84039474,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,0,1,38229.75709,37904.8583,53,7,1,0.324898785,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,0,1,5523.279352,0,44,7,0,5.523279352,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,0,1,9306.184211,1624.493927,49,7,1,7.681690283,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,0,0,5952.145749,0,53,7,0,5.952145749,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,0,0,37324.37247,6497.975709,39,10,1,30.82639676,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,2,1,6983.157895,0,33,10,0,6.983157895,1,1,1,0,1,0,1,1,1
54,1994,4.900000095,0,0,53263.90688,35738.8664,41,9,1,17.52504049,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,2,1,11263.1579,11263.1579,24,11,1,0,1,1,1,0,1,0,1,1,1
54,1994,4.900000095,0,0,5926.153846,0,30,11,0,5.926153846,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,0,1,2274.291498,0,32,10,0,2.274291498,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,1,1,31244.4332,31244.4332,46,10,1,0,1,1,1,1,0,1,0,1,1
54,1994,4.900000095,0,1,14078.94737,14078.94737,53,11,1,0,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,1,1,8663.967611,7580.97166,51,9,1,1.082995951,1,1,1,1,0,1,0,1,1
54,1994,4.900000095,2,0,21183.40081,11046.5587,32,10,1,10.13684211,1,1,1,0,1,0,1,1,1
54,1994,4.900000095,0,0,8663.967611,8663.967611,50,7,1,0,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,1,0,15486.84211,15486.84211,22,11,1,0,1,1,1,1,0,1,0,1,1
54,1994,4.900000095,0,0,29903.68421,29903.68421,50,11,1,0,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,1,1,32814.77733,32814.77733,29,3,1,0,1,1,1,1,0,1,0,1,1
54,1994,4.900000095,1,1,12484.77733,8663.967611,44,9,1,3.820809717,1,1,1,1,0,1,0,1,1
54,1994,4.900000095,0,1,6497.975709,6497.975709,32,10,1,0,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,0,0,0,0,22,7,0,0,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,0,0,9746.963563,9746.963563,41,10,1,0,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,3,0,6025.789474,0,29,10,0,6.025789474,1,1,1,0,1,0,1,1,1
54,1994,4.900000095,4,1,5837.348178,3411.437247,28,11,1,2.425910931,1,1,1,0,1,0,1,1,1
54,1994,4.900000095,1,1,11876.1336,9010.526316,43,11,1,2.865607287,1,1,1,1,0,1,0,1,1
54,1994,4.900000095,0,0,11912.95547,11912.95547,46,9,1,0,0,1,0,0,0,0,0,1,0
54,1994,4.900000095,2,0,5482.125506,2406.417004,25,9,1,3.075708502,1,1,1,0,1,0,1,1,1
55,1994,8.899999619,0,0,13997.72267,0,51,9,0,13.99772267,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,1,0,0,0,20,11,0,0,1,1,1,1,0,1,0,1,1
55,1994,8.899999619,0,0,8880.566802,8447.368421,50,7,1,0.433198381,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,0,0,41518.81579,25991.90283,26,0,0,15.52691296,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,0,0,18052.45951,18031.88259,52,11,1,0.020576923,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,3,0,12120.89069,11590.22267,32,7,1,0.530668016,1,1,1,0,1,0,1,1,1
55,1994,8.899999619,0,0,5822.186235,0,53,10,0,5.822186235,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,0,0,6316.032389,0,52,7,0,6.316032389,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,0,0,11858.80567,11858.80567,32,10,1,0,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,0,0,5952.145749,0,42,9,0,5.952145749,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,2,0,4331.983806,4331.983806,35,10,1,0,1,1,1,0,1,0,1,1,1
55,1994,8.899999619,0,0,15811.74089,15161.94332,47,10,1,0.649797571,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,7,0,5982.469636,0,38,10,0,5.982469636,1,1,1,0,1,0,1,1,1
55,1994,8.899999619,0,0,12769.60526,6497.975709,48,7,1,6.271629555,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,0,0,5414.979757,5414.979757,30,10,1,0,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,2,0,7349.210526,2956.578947,34,11,1,4.392631579,1,1,1,0,1,0,1,1,1
55,1994,8.899999619,0,0,8018.502024,6497.975709,36,11,1,1.520526316,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,0,0,14425.50607,11999.59514,26,9,0,2.425910931,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,2,0,5140.981781,4331.983806,24,11,1,0.808997976,1,1,1,0,1,0,1,1,1
55,1994,8.899999619,0,0,18974.08907,18952.42915,51,10,1,0.021659919,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,0,0,6705.910931,0,50,7,0,6.705910931,0,1,0,0,0,0,0,1,0
55,1994,8.899999619,0,0,20594.25101,18410.93117,45,10,1,2.183319838,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,2,0,25342.10526,24908.90688,21,9,1,0.433198381,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,0,0,46568.82591,46568.82591,52,10,1,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,2,0,5458.299595,5458.299595,21,11,1,0,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,0,1,20685.22267,20576.92308,45,11,1,0.108299595,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,0,26915.69838,18584.21053,49,10,1,8.331487854,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,4,0,649.7975709,0,27,7,0,0.649797571,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,1,0,24908.90688,24908.90688,34,10,1,0,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,2,0,12671.05263,12476.11336,38,11,1,0.194939271,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,0,1,34114.37247,34114.37247,39,10,1,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,0,16287.17611,16244.93927,26,9,1,0.042236842,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,1,44317.27733,44046.52834,21,7,1,0.270748988,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,1,29349.19028,28699.39271,50,11,1,0.649797571,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,1,32708.64373,30919.53441,53,10,0,1.789109312,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,2,0,8666.133603,3467.753036,20,11,1,5.198380567,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,0,1,15768.42105,15768.42105,53,11,0,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,2,1,7580.97166,7580.97166,29,11,1,0,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,1,1,16894.73684,16894.73684,28,7,1,0,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,0,0,5956.477733,5956.477733,36,11,1,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,0,49817.81377,49817.81377,23,7,1,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,1,0,5414.979757,5414.979757,25,7,1,0,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,0,0,15513.917,15486.84211,38,10,1,0.027074899,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,2,1,13616.5081,8793.927126,34,7,1,4.822580972,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,1,0,5306.680162,5306.680162,29,9,1,0,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,2,0,8543.755061,0,29,9,0,8.543755061,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,1,0,4927.631579,4927.631579,27,9,1,0,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,0,0,0,0,25,7,0,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,2,0,0,0,24,10,0,0,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,1,0,8021.751012,0,35,10,0,8.021751012,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,2,0,41600.04049,844.7368421,37,10,0,40.75530364,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,1,0,3790.48583,3790.48583,28,11,1,0,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,2,0,4379.635628,0,30,11,0,4.379635628,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,1,1,19407.28745,12129.55466,25,10,0,7.277732794,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,1,1,19407.28745,12129.55466,48,7,1,7.277732794,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,2,0,11167.85425,0,35,9,0,11.16785425,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,0,1,0,0,54,10,0,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,1,1,2053.360324,0,21,11,0,2.053360324,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,0,1,0,0,20,9,0,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,2,1,20576.92308,20576.92308,23,9,1,0,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,1,0,10877.61134,9746.963563,28,11,1,1.130647773,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,2,0,13819.02834,13819.02834,39,10,1,0,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,0,1,23180.44534,16434.46356,21,11,1,6.745981781,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,1,0,0,39,10,0,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,1,10829.95951,10829.95951,42,11,1,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,1,4652.550607,0,49,11,0,4.652550607,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,4,1,11523.07692,9746.963563,40,11,1,1.77611336,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,2,0,5700.890688,2165.991903,37,9,1,3.534898785,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,1,0,11239.33198,0,35,7,0,11.23933198,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,0,1,1299.595142,1299.595142,36,11,1,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,0,21703.23887,20576.92308,54,7,1,1.12631579,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,1,32923.07692,32923.07692,47,10,1,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,1,0,19905.46559,15161.94332,36,10,1,4.743522267,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,2,0,4734.8583,550.1619433,29,7,1,4.184696356,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,0,0,19493.92713,19493.92713,53,7,1,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,1,0,28705.89069,23323.40081,20,11,0,5.382489879,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,2,0,7797.57085,7797.57085,29,10,1,0,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,2,0,0,0,25,11,0,0,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,0,0,86639.67611,86639.67611,42,11,1,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,0,7797.57085,7797.57085,48,11,1,0,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,1,0,9534.696356,3032.388664,23,11,1,6.502307692,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,0,1,48181.40688,15183.60324,27,11,1,32.99780364,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,1,0,17327.93522,17327.93522,27,10,1,0,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,0,1,3625.870445,0,31,11,0,3.625870445,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,0,5956.477733,0,27,9,0,5.956477733,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,1,1,2958.744939,0,49,7,0,2.958744939,1,1,1,1,0,1,0,1,1
56,1994,4.400000095,0,1,7993.593117,0,46,10,0,7.993593117,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,0,0,1494.534413,0,46,9,0,1.494534413,0,1,0,0,0,0,0,1,0
56,1994,4.400000095,2,1,9792.449393,4689.37247,35,10,1,5.103076923,1,1,1,0,1,0,1,1,1
56,1994,4.400000095,0,0,12237.85425,12237.85425,33,0,1,0,0,1,0,0,0,0,0,1,0
57,1994,6.300000191,0,1,10829.95951,10829.95951,29,10,1,0,0,1,0,0,0,0,0,1,0
57,1994,6.300000191,1,1,10118.43117,10071.86235,52,7,1,0.046568826,1,1,1,1,0,1,0,1,1
57,1994,6.300000191,0,1,28331.17409,28157.89474,49,11,1,0.173279352,0,1,0,0,0,0,0,1,0
57,1994,6.300000191,5,0,48518.21862,48518.21862,21,10,1,0,1,1,1,0,1,0,1,1,1
57,1994,6.300000191,0,0,5796.194332,0,37,10,0,5.796194332,0,1,0,0,0,0,0,1,0
57,1994,6.300000191,0,0,12047.24696,0,45,11,0,12.04724696,0,1,0,0,0,0,0,1,0
57,1994,6.300000191,2,0,19927.12551,19493.92713,26,11,1,0.433198381,1,1,1,0,1,0,1,1,1
57,1994,6.300000191,0,1,11912.95547,11912.95547,28,10,1,0,0,1,0,0,0,0,0,1,0
57,1994,6.300000191,0,1,4597.317814,2599.190283,43,9,1,1.99812753,0,1,0,0,0,0,0,1,0
57,1994,6.300000191,7,1,12965.62753,9911.578947,33,10,1,3.054048583,1,1,1,0,1,0,1,1,1
57,1994,6.300000191,0,0,8114.888664,0,48,10,0,8.114888664,0,1,0,0,0,0,0,1,0
57,1994,6.300000191,4,1,0,0,31,11,0,0,1,1,1,0,1,0,1,1,1
57,1994,6.300000191,1,0,34785.82996,34699.19028,46,7,1,0.086639676,1,1,1,1,0,1,0,1,1
57,1994,6.300000191,0,0,19493.92713,19493.92713,49,10,1,0,0,1,0,0,0,0,0,1,0
57,1994,6.300000191,1,1,9453.47166,9357.08502,37,11,1,0.09638664,1,1,1,1,0,1,0,1,1
57,1994,6.300000191,0,0,28331.17409,28157.89474,49,11,1,0.173279352,0,1,0,0,0,0,0,1,0
